onset	duration	sample	trial_type
1.112	0.456	556	boundary
1.744	1505.584	872	boundary
2.912	0.454	1456	boundary
7.981839193	2	3990.9196	go
8.657836331	2	4328.9182	cor
9.231842471	2	4615.9212	go
9.553838311	2	4776.9192	cor
10.39783896	2	5198.9195	ng
10.79384365	2	5396.9218	err
11.59784251	2	5798.9213	go
11.88984455	2	5944.9223	cor
12.86484429	2	6432.4221	go
13.20984342	2	6604.9217	cor
13.76384364	2	6881.9218	go
14.14583714	2	7072.9186	cor
14.74784554	2	7373.9228	go
15.20183624	2	7600.9181	cor
15.73084162	2	7865.4208	go
16.16984547	2	8084.9227	cor
16.99683757	2	8498.4188	go
17.30583811	2	8652.9191	cor
18.14684139	2	9073.4207	ng
19.07983774	2	9539.9189	go
19.4088442	2	9704.4221	cor
20.04684114	2	10023.4206	go
20.4968387	2	10248.4194	cor
21.17983641	2	10589.9182	go
21.48084061	2	10740.4203	cor
22.22984077	2	11114.9204	go
22.52184281	2	11260.9214	cor
23.27984513	2	11639.9226	ng
24.52983835	2	12264.9192	go
24.78484602	2	12392.423	cor
25.56284421	2	12781.4221	go
25.85683779	2	12928.4189	cor
26.64583975	2	13322.9199	go
27.09684314	2	13548.4216	cor
27.87884453	2	13939.4223	go
28.27283756	2	14136.4188	cor
29.06284535	2	14531.4227	go
29.49684018	2	14748.4201	cor
30.22884184	2	15114.4209	go
30.56084567	2	15280.4228	cor
31.42884539	2	15714.4227	ng
32.44583846	2	16222.9192	go
32.7608438	2	16380.4219	cor
33.494837	2	16747.4185	go
33.78483744	2	16892.4187	cor
34.67883782	2	17339.4189	go
35.07284091	2	17536.4205	cor
35.84484437	2	17922.4222	ng
37.06183636	2	18530.9182	go
37.36083896	2	18680.4195	cor
38.19484168	2	19097.4208	go
38.64884244	2	19324.4212	cor
39.44484496	2	19722.4225	go
39.86483866	2	19932.4193	cor
40.51084199	2	20255.421	go
40.88084602	2	20440.423	cor
41.49383807	2	20746.919	go
41.85684153	2	20928.4208	cor
42.62783916	2	21313.9196	go
42.91284063	2	21456.4203	cor
43.66084502	2	21830.4225	go
44.00084519	2	22000.4226	cor
44.84384002	2	22421.92	go
45.26483954	2	22632.4198	cor
45.92684561	2	22963.4228	go
46.25683778	2	23128.4189	cor
47.1268391	2	23563.4195	go
47.47284406	2	23736.422	cor
48.14384223	2	24071.9211	go
48.43283684	2	24216.4184	cor
49.37683695	2	24688.4185	go
49.67284219	2	24836.4211	cor
50.54383927	2	25271.9196	go
