onset	duration	sample	value	trial_type
1.292	0.464	323	boundary	boundary
6.482233562	4	1620.5584	go	go
6.855234959	4	1713.8087	cor	cor
7.732236841	4	1933.0592	go	go
8.039235779	4	2009.8089	cor	cor
8.898233333	4	2224.5583	ng	ng
10.08223415	4	2520.5585	ng	ng
10.32023326	4	2580.0583	err	err
11.08222873	4	2770.5572	ng	ng
11.33623057	4	2834.0576	err	err
11.98223391	4	2995.5585	go	go
12.32822881	4	3082.0572	cor	cor
13.1652289	4	3291.3072	go	go
13.48823056	4	3372.0576	cor	cor
14.06523407	4	3516.3085	go	go
14.416238	4	3604.0595	cor	cor
15.03223748	4	3758.0594	go	go
15.36023811	4	3840.0595	cor	cor
16.09923028	4	4024.8076	go	go
16.43222988	4	4108.0575	cor	cor
17.33223506	4	4333.0588	go	go
17.6562325	4	4414.0581	cor	cor
18.49823155	4	4624.5579	go	go
18.81523848	4	4703.8096	cor	cor
19.51523469	4	4878.8087	ng	ng
20.71523824	4	5178.8096	ng	ng
21.03923567	4	5259.8089	err	err
21.94823296	4	5487.0582	go	go
22.2552319	4	5563.808	cor	cor
23.03223432	4	5758.0586	go	go
23.39923092	4	5849.8077	cor	cor
24.14823108	4	6037.0578	go	go
24.43923735	4	6109.8093	cor	cor
25.26523367	4	6316.3084	go	go
25.56723365	4	6391.8084	cor	cor
26.51523695	4	6628.8092	go	go
26.80722893	4	6701.8072	cor	cor
27.4822303	4	6870.5576	go	go
27.74323271	4	6935.8082	cor	cor
28.66523535	4	7166.3088	go	go
28.9282293	4	7232.0573	cor	cor
29.78223794	4	7445.5595	go	go
30.07922889	4	7519.8072	cor	cor
30.88223197	4	7720.558	go	go
31.14323438	4	7785.8086	cor	cor
32.11523675	4	8028.8092	ng	ng
33.03223037	4	8258.0576	go	go
33.37523796	4	8343.8095	cor	cor
33.94823828	4	8487.0596	go	go
34.16922883	4	8542.3072	cor	cor
35.08222931	4	8770.5573	go	go
35.36723078	4	8841.8077	cor	cor
35.98223449	4	8995.5586	ng	ng
36.24723003	4	9061.8075	err	err
37.11522975	4	9278.8074	go	go
37.37523639	4	9343.8091	cor	cor
38.3152333	4	9578.8083	go	go
38.55123081	4	9637.8077	cor	cor
39.53223535	4	9883.0588	ng	ng
40.68222911	4	10170.5573	go	go
40.94323152	4	10235.8079	cor	cor
41.64823674	4	10412.0592	go	go
42.119236	4	10529.809	cor	cor
42.83123174	4	10707.8079	go	go
43.06323611	4	10765.809	cor	cor
43.8982346	4	10974.5586	go	go
44.18323607	4	11045.809	cor	cor
