onset	duration	sample	value	trial_type
1.166	0.47	583	boundary	boundary
6.276987891	2	3138.4939	neu	neu
7.243991297	2	3621.9956	neu	neu
8.292989831	2	4146.4949	con	con
9.392983865	2	4696.4919	con	con
9.76699109	2	4883.4955	cor	cor
10.32698604	2	5163.493	con	con
10.7109912	2	5355.4956	cor	cor
11.60999055	2	5804.9953	neu	neu
12.16698813	2	6083.4941	cor	cor
12.59298662	2	6296.4933	inc	inc
13.20799033	2	6603.9952	cor	cor
13.65998949	2	6829.9947	inc	inc
14.10298648	2	7051.4932	cor	cor
14.74298502	2	7371.4925	neu	neu
15.05499298	2	7527.4965	cor	cor
15.74298966	2	7871.4948	con	con
16.02299216	2	8011.4961	cor	cor
16.85898642	2	8429.4932	con	con
17.17498752	2	8587.4938	cor	cor
17.85899105	2	8929.4955	con	con
18.16698576	2	9083.4929	cor	cor
18.89198686	2	9445.9934	inc	inc
19.22298486	2	9611.4924	cor	cor
20.14199014	2	10070.9951	con	con
20.55099013	2	10275.4951	cor	cor
21.19198444	2	10595.9922	neu	neu
21.56698744	2	10783.4937	cor	cor
22.30898703	2	11154.4935	inc	inc
22.85499091	2	11427.4955	err	err
23.29199317	2	11645.9966	inc	inc
23.759985	2	11879.9925	err	err
24.40798993	2	12203.995	con	con
24.80699199	2	12403.496	cor	cor
25.47499279	2	12737.4964	neu	neu
25.79899023	2	12899.4951	cor	cor
26.40798914	2	13203.9946	neu	neu
26.73498395	2	13367.492	cor	cor
27.49098467	2	13745.4923	neu	neu
27.78298671	2	13891.4934	cor	cor
28.57399027	2	14286.9951	con	con
28.9509848	2	14475.4924	cor	cor
29.69099286	2	14845.4964	inc	inc
30.0469857	2	15023.4928	cor	cor
30.80798539	2	15403.9927	inc	inc
31.20698745	2	15603.4937	cor	cor
32.0569929	2	16028.4964	neu	neu
32.35899287	2	16179.4964	cor	cor
33.29099345	2	16645.4967	neu	neu
33.54398946	2	16771.9947	cor	cor
34.58999063	2	17294.9953	inc	inc
34.97499156	2	17487.4958	cor	cor
35.88999363	2	17944.9968	neu	neu
36.95698644	2	18478.4932	con	con
38.15698999	2	19078.495	neu	neu
38.45498676	2	19227.4934	cor	cor
39.47298567	2	19736.4928	inc	inc
40.01498635	2	20007.4932	err	err
40.63998799	2	20319.994	con	con
41.04698638	2	20523.4932	cor	cor
41.68999235	2	20844.9962	con	con
42.17499274	2	21087.4964	cor	cor
43.00598803	2	21502.994	neu	neu
43.26298724	2	21631.4936	cor	cor
44.15599185	2	22077.9959	inc	inc
44.60698518	2	22303.4926	cor	cor
45.12198943	2	22560.9947	con	con
45.71099247	2	22855.4962	cor	cor
46.121984	2	23060.992	inc	inc
47.12198864	2	23560.9943	con	con
48.22199273	2	24110.9964	inc	inc
48.54999336	2	24274.9967	err	err
49.15498907	2	24577.4945	con	con
49.80599138	2	24902.9957	cor	cor
50.18899071	2	25094.4954	inc	inc
50.77399055	2	25386.9953	cor	cor
51.3549872	2	25677.4936	neu	neu
52.32199061	2	26160.9953	neu	neu
53.38798764	2	26693.9938	inc	inc
54.68799065	2	27343.9953	inc	inc
55.87098564	2	27935.4928	neu	neu
56.18998411	2	28094.9921	err	err
56.97098973	2	28485.4949	neu	neu
57.51898515	2	28759.4926	err	err
57.98799286	2	28993.9964	inc	inc
59.20398908	2	29601.9945	con	con
59.63798391	2	29818.992	cor	cor
60.27099195	2	30135.496	inc	inc
60.95799285	2	30478.9964	cor	cor
61.25398802	2	30626.994	inc	inc
61.67798492	2	30838.9925	cor	cor
62.27099116	2	31135.4956	con	con
62.5339851	2	31266.9926	cor	cor
63.55398561	2	31776.9928	neu	neu
64.6539897	2	32326.9948	con	con
65.02199213	2	32510.9961	cor	cor
65.60298878	2	32801.4944	neu	neu
65.9899913	2	32994.9957	cor	cor
66.55299368	2	33276.4968	con	con
66.83798509	2	33418.9925	cor	cor
67.8029869	2	33901.4935	inc	inc
68.96998922	2	34484.9946	neu	neu
69.27798393	2	34638.992	err	err
69.90298557	2	34951.4928	con	con
70.38998755	2	35194.9938	cor	cor
71.05298939	2	35526.4947	inc	inc
71.42198759	2	35710.9938	cor	cor
90.36698642	2	45183.4932	inc	inc
91.38398955	2	45691.9948	neu	neu
92.2999874	2	46149.9937	con	con
92.7089874	2	46354.4937	cor	cor
93.36699026	2	46683.4951	inc	inc
93.82099102	2	46910.4955	err	err
94.58399231	2	47291.9962	neu	neu
94.90999135	2	47454.9957	cor	cor
95.78299003	2	47891.495	neu	neu
96.96699085	2	48483.4954	neu	neu
97.24499176	2	48622.4959	cor	cor
98.06598912	2	49032.9946	inc	inc
99.14999048	2	49574.9952	inc	inc
100.1999848	2	50099.9924	con	con
100.685991	2	50342.9955	cor	cor
101.4489923	2	50724.4961	inc	inc
101.8859845	2	50942.9922	cor	cor
102.7659837	2	51382.9919	con	con
103.0779917	2	51538.9959	cor	cor
104.015987	2	52007.9935	inc	inc
104.3969848	2	52198.4924	cor	cor
105.31599	2	52657.995	con	con
105.8769908	2	52938.4954	err	err
106.5989845	2	53299.4922	neu	neu
106.956989	2	53478.4945	err	err
107.5989891	2	53799.4946	neu	neu
108.6319849	2	54315.9925	con	con
108.9889936	2	54494.4968	cor	cor
109.7819887	2	54890.9944	con	con
110.1569917	2	55078.4959	cor	cor
110.8479858	2	55423.9929	inc	inc
111.1969881	2	55598.4941	cor	cor
112.0149881	2	56007.494	inc	inc
112.3489935	2	56174.4968	err	err
113.1809846	2	56590.4923	neu	neu
114.1979877	2	57098.9939	con	con
115.330993	2	57665.4965	con	con
116.513988	2	58256.994	con	con
116.7809852	2	58390.4926	cor	cor
117.5639924	2	58781.9962	neu	neu
117.8849925	2	58942.4962	cor	cor
118.7139862	2	59356.9931	neu	neu
119.0369878	2	59518.4939	cor	cor
119.6639911	2	59831.9955	inc	inc
120.0369925	2	60018.4962	cor	cor
120.8799873	2	60439.9936	inc	inc
121.1889878	2	60594.4939	cor	cor
121.8639892	2	60931.9946	neu	neu
122.2289842	2	61114.4921	cor	cor
123.0969839	2	61548.492	con	con
123.4369841	2	61718.492	err	err
124.1129913	2	62056.4956	con	con
125.2969921	2	62648.496	neu	neu
126.3469864	2	63173.4932	con	con
127.5299914	2	63764.9957	neu	neu
127.8209877	2	63910.4938	err	err
128.4629878	2	64231.4939	neu	neu
128.8049896	2	64402.4948	cor	cor
129.6629913	2	64831.4957	inc	inc
129.9489886	2	64974.4943	cor	cor
130.9459858	2	65472.9929	neu	neu
131.4049855	2	65702.4928	cor	cor
131.9959902	2	65997.9951	con	con
132.3729847	2	66186.4923	cor	cor
133.0789857	2	66539.4928	neu	neu
133.3969884	2	66698.4942	cor	cor
134.3959872	2	67197.9936	inc	inc
135.6789917	2	67839.4959	con	con
136.7119875	2	68355.9938	neu	neu
137.0849889	2	68542.4945	err	err
137.8449928	2	68922.4964	con	con
138.1489843	2	69074.4922	err	err
138.8619859	2	69430.993	inc	inc
139.2369889	2	69618.4944	err	err
139.8949918	2	69947.4959	neu	neu
140.4129934	2	70206.4967	err	err
141.0949853	2	70547.4926	con	con
142.3109915	2	71155.4958	con	con
142.7399874	2	71369.9937	cor	cor
143.3779843	2	71688.9922	con	con
144.5279882	2	72263.9941	con	con
144.8289924	2	72414.4962	cor	cor
145.6109837	2	72805.4918	inc	inc
146.0209895	2	73010.4948	err	err
146.777986	2	73388.993	inc	inc
147.1079882	2	73553.9941	err	err
147.7109924	2	73855.4962	inc	inc
148.1079929	2	74053.9964	err	err
148.6939885	2	74346.9942	inc	inc
149.6439934	2	74821.9967	neu	neu
150.7439874	2	75371.9937	inc	inc
152.0269919	2	76013.496	con	con
153.3099864	2	76654.9932	inc	inc
154.5929909	2	77296.4955	neu	neu
154.8919935	2	77445.9968	cor	cor
155.5769928	2	77788.4964	neu	neu
155.9639853	2	77981.9926	cor	cor
156.7099881	2	78354.994	inc	inc
157.0839852	2	78541.9926	cor	cor
176.1409931	2	88070.4966	inc	inc
176.8599894	2	88429.9947	err	err
177.1739889	2	88586.9945	inc	inc
177.6279897	2	88813.9948	cor	cor
178.273993	2	89136.9965	inc	inc
178.643987	2	89321.9935	cor	cor
179.5569875	2	89778.4937	con	con
179.8519869	2	89925.9934	cor	cor
180.7739895	2	90386.9948	inc	inc
181.9239933	2	90961.9967	inc	inc
183.0069889	2	91503.4944	neu	neu
183.3549854	2	91677.4927	cor	cor
184.1729854	2	92086.4927	con	con
184.4599884	2	92229.9942	cor	cor
185.1559915	2	92577.9957	con	con
185.4759857	2	92737.9929	cor	cor
186.0729851	2	93036.4926	inc	inc
186.467984	2	93233.992	cor	cor
187.2399874	2	93619.9937	neu	neu
187.5789918	2	93789.4959	cor	cor
188.4729922	2	94236.4961	con	con
188.7549863	2	94377.4931	cor	cor
189.4229871	2	94711.4935	con	con
189.8189917	2	94909.4959	cor	cor
190.3559935	2	95177.9967	inc	inc
190.7239858	2	95361.9929	cor	cor
191.6059867	2	95802.9933	con	con
192.0109935	2	96005.4968	cor	cor
192.7059908	2	96352.9954	neu	neu
193.6719883	2	96835.9942	neu	neu
194.0349918	2	97017.4959	err	err
194.8719919	2	97435.9959	con	con
196.0719854	2	98035.9927	neu	neu
197.2379919	2	98618.996	neu	neu
198.5219922	2	99260.9961	neu	neu
199.554988	2	99777.494	neu	neu
199.9069877	2	99953.4939	cor	cor
200.7709842	2	100385.4921	inc	inc
201.0589931	2	100529.4966	cor	cor
201.9379866	2	100968.9933	inc	inc
202.2829857	2	101141.4928	cor	cor
202.870993	2	101435.4965	neu	neu
204.1539874	2	102076.9937	neu	neu
204.5789901	2	102289.4951	cor	cor
205.3369925	2	102668.4962	con	con
205.6829874	2	102841.4937	cor	cor
206.4869862	2	103243.4931	con	con
206.8029873	2	103401.4937	cor	cor
207.5539891	2	103776.9945	neu	neu
207.8669928	2	103933.4964	cor	cor
208.5369852	2	104268.4926	inc	inc
208.8669874	2	104433.4937	cor	cor
209.686989	2	104843.4945	neu	neu
210.8039916	2	105401.9958	inc	inc
211.8369874	2	105918.4937	neu	neu
212.7869923	2	106393.4961	neu	neu
213.1309856	2	106565.4928	cor	cor
213.9869858	2	106993.4929	neu	neu
214.2429892	2	107121.4946	cor	cor
215.2529918	2	107626.4959	inc	inc
215.6349853	2	107817.4926	cor	cor
216.2529864	2	108126.4932	con	con
216.5309873	2	108265.4936	err	err
217.2189839	2	108609.492	inc	inc
217.4829837	2	108741.4919	cor	cor
218.4529845	2	109226.4922	inc	inc
218.7229891	2	109361.4945	cor	cor
219.6359895	2	109817.9948	inc	inc
220.0829897	2	110041.4949	cor	cor
220.9359925	2	110467.9963	neu	neu
221.2349851	2	110617.4925	cor	cor
222.218987	2	111109.4935	con	con
222.5949858	2	111297.4929	cor	cor
223.3349838	2	111667.4919	con	con
223.7229921	2	111861.4961	cor	cor
224.2689859	2	112134.493	inc	inc
224.8669911	2	112433.4956	cor	cor
225.4019913	2	112700.9956	neu	neu
225.7069886	2	112853.4943	cor	cor
226.6849857	2	113342.4929	con	con
227.0349838	2	113517.4919	err	err
227.7019888	2	113850.9944	neu	neu
228.153988	2	114076.994	err	err
229.0179845	2	114508.9923	con	con
230.1349871	2	115067.4936	con	con
230.4669909	2	115233.4955	cor	cor
231.4509928	2	115725.4964	inc	inc
231.7069862	2	115853.4931	cor	cor
232.6509863	2	116325.4932	con	con
232.9949897	2	116497.4949	err	err
233.6669937	2	116833.4969	inc	inc
234.750985	2	117375.4925	neu	neu
235.7839909	2	117891.9954	neu	neu
236.9499874	2	118474.9937	con	con
237.3059903	2	118652.9951	err	err
238.1339882	2	119066.9941	con	con
238.3859884	2	119192.9942	cor	cor
239.2339923	2	119616.9961	inc	inc
239.5779856	2	119788.9928	cor	cor
240.4999882	2	120249.9941	con	con
240.9219936	2	120460.9968	cor	cor
241.6999918	2	120849.9959	inc	inc
242.0499899	2	121024.9949	cor	cor
242.949985	2	121474.9925	con	con
243.329987	2	121664.9935	cor	cor
259.9639844	2	129981.9922	con	con
260.4179852	2	130208.9926	err	err
261.0139888	2	130506.9944	inc	inc
261.3459926	2	130672.9963	err	err
262.2479894	2	131123.9947	neu	neu
263.3969873	2	131698.4937	con	con
264.430989	2	132215.4945	inc	inc
264.8659896	2	132432.9948	cor	cor
265.3799881	2	132689.994	neu	neu
266.4469909	2	133223.4955	con	con
267.6469844	2	133823.4922	con	con
268.8969877	2	134448.4938	neu	neu
269.8969923	2	134948.4962	inc	inc
270.1779906	2	135088.9953	cor	cor
271.1129885	2	135556.4943	neu	neu
271.5219885	2	135760.9943	cor	cor
272.4129915	2	136206.4958	con	con
272.7129899	2	136356.495	cor	cor
273.6299936	2	136814.9968	neu	neu
274.7789916	2	137389.4958	neu	neu
275.0339892	2	137516.9946	err	err
275.7129837	2	137856.4919	con	con
276.0249917	2	138012.4958	err	err
277.0289894	2	138514.4947	inc	inc
277.3609933	2	138680.4966	err	err
278.2959912	2	139147.9956	con	con
278.6659852	2	139332.9926	cor	cor
279.2789873	2	139639.4936	neu	neu
279.664984	2	139832.492	cor	cor
280.2949846	2	140147.4923	inc	inc
280.6659844	2	140332.9922	cor	cor
281.2789865	2	140639.4933	inc	inc
281.5449879	2	140772.4939	cor	cor
282.4619916	2	141230.9958	inc	inc
282.8329914	2	141416.4957	cor	cor
283.6119853	2	141805.9927	inc	inc
283.9529913	2	141976.4957	err	err
284.61199	2	142305.995	con	con
284.9689886	2	142484.4943	cor	cor
285.6949855	2	142847.4927	con	con
286.0489868	2	143024.4934	cor	cor
286.9949885	2	143497.4942	con	con
288.2939857	2	144146.9928	con	con
288.6489928	2	144324.4964	err	err
289.460988	2	144730.494	con	con
289.7369873	2	144868.4937	err	err
290.5439936	2	145271.9968	inc	inc
290.87299	2	145436.495	err	err
291.7609856	2	145880.4928	inc	inc
292.1609935	2	146080.4967	cor	cor
292.9609891	2	146480.4946	neu	neu
294.1609927	2	147080.4963	neu	neu
295.4269886	2	147713.4943	con	con
296.7439901	2	148371.9951	inc	inc
297.0329847	2	148516.4924	err	err
297.9099866	2	148954.9933	con	con
298.2409846	2	149120.4923	cor	cor
299.1769884	2	149588.4942	con	con
299.592989	2	149796.4945	cor	cor
300.3269922	2	150163.4961	inc	inc
300.6649908	2	150332.4954	cor	cor
301.6429879	2	150821.494	inc	inc
