onset	duration	sample	trial_type
1.33	0.466	665	boundary
6.386984129	2	3193.4921	inc
7.109983628	2	3554.9918	cor
7.569989179	2	3784.9946	inc
8.037991066	2	4018.9955	cor
8.835985129	2	4417.9926	inc
9.221991886	2	4610.9959	cor
9.96998622	2	4984.9931	inc
10.30998639	2	5154.9932	cor
10.9529823	2	5476.4911	inc
11.26198283	2	5630.9914	cor
12.06998489	2	6034.9924	con
12.46998272	2	6234.9914	cor
13.06998952	2	6534.9948	con
13.58198634	2	6790.9932	cor
14.23598601	2	7117.993	inc
14.51799012	2	7258.9951	cor
15.45298806	2	7726.494	inc
15.88499135	2	7942.4957	cor
16.50298237	2	8251.4912	inc
16.90198443	2	8450.9922	cor
17.66998469	2	8834.9923	inc
18.00599172	2	9002.9959	cor
18.61998959	2	9309.9948	con
19.00598629	2	9502.9931	cor
19.81998308	2	9909.9915	inc
20.27798704	2	10138.9935	cor
20.80298922	2	10401.4946	con
21.19698225	2	10598.4911	cor
21.76998257	2	10884.9913	inc
22.1169833	2	11058.4916	cor
22.98598884	2	11492.9944	inc
23.42999167	2	11714.9958	cor
24.23599212	2	12117.9961	inc
24.66899118	2	12334.4956	cor
25.20298547	2	12601.4927	con
25.6219834	2	12810.9917	cor
26.30298956	2	13151.4948	con
26.67698673	2	13338.4934	cor
27.41999215	2	13709.9961	inc
27.82899215	2	13914.4961	cor
28.46998646	2	14234.9932	con
28.93298938	2	14466.4947	cor
29.60299178	2	14801.4959	con
30.06098567	2	15030.4928	cor
30.5029869	2	15251.4934	con
30.90898952	2	15454.4948	cor
31.41999057	2	15709.9953	inc
31.8369869	2	15918.4935	cor
32.40298665	2	16201.4933	con
32.77299068	2	16386.4953	cor
33.63599143	2	16817.9957	con
33.98099056	2	16990.4953	cor
34.61998328	2	17309.9916	inc
34.98899153	2	17494.4958	cor
35.56998818	2	17784.9941	con
35.98098977	2	17990.4949	cor
36.60298399	2	18301.492	con
36.99698708	2	18498.4935	cor
37.85298726	2	18926.4936	con
38.17299156	2	19086.4958	cor
38.98598253	2	19492.9913	con
39.32498692	2	19662.4935	cor
40.11898785	2	20059.4939	inc
40.6449858	2	20322.4929	cor
41.13599098	2	20567.9955	con
41.48498326	2	20742.4916	cor
42.0189876	2	21009.4938	inc
42.38899163	2	21194.4958	cor
43.06899196	2	21534.496	inc
43.40498893	2	21702.4945	cor
44.33598368	2	22167.9918	inc
44.90098766	2	22450.4938	cor
45.21899036	2	22609.4952	con
45.58898433	2	22794.4922	cor
46.08598425	2	23042.9921	con
46.43698818	2	23218.4941	cor
47.03598915	2	23517.9946	con
47.34898283	2	23674.4914	cor
48.18598292	2	24092.9915	con
48.46898279	2	24234.4914	cor
49.38598647	2	24692.9932	inc
49.98098425	2	24990.4921	cor
50.28599164	2	25142.9958	con
50.66098458	2	25330.4923	cor
51.31898745	2	25659.4937	con
51.66898555	2	25834.4928	cor
52.45298854	2	26226.4943	con
52.85298637	2	26426.4932	cor
53.5689853	2	26784.4927	inc
54.07698898	2	27038.4945	cor
54.58598844	2	27292.9942	con
55.03699182	2	27518.4959	cor
55.48598356	2	27742.9918	con
55.78898935	2	27894.4947	cor
56.46898969	2	28234.4948	inc
56.97299017	2	28486.4951	cor
57.43598304	2	28717.9915	inc
57.93298296	2	28966.4915	cor
58.53598713	2	29267.9936	con
59.04498658	2	29522.4933	cor
59.4529908	2	29726.4954	inc
59.89299043	2	29946.4952	cor
60.66898703	2	30334.4935	inc
61.01299039	2	30506.4952	cor
61.90298757	2	30951.4938	inc
62.29298747	2	31146.4937	cor
62.88598365	2	31442.9918	con
63.20499218	2	31602.4961	cor
64.11898843	2	32059.4942	inc
64.54899012	2	32274.4951	cor
65.16898273	2	32584.4914	con
65.5089829	2	32754.4915	cor
66.36898628	2	33184.4931	inc
66.78098365	2	33390.4918	cor
67.36899092	2	33684.4955	inc
67.76498555	2	33882.4928	cor
68.38598399	2	34192.992	con
68.72498839	2	34362.4942	err
69.28598917	2	34642.9946	con
69.63698304	2	34818.4915	cor
88.21898847	2	44109.4942	con
89.01198356	2	44505.9918	cor
89.33498523	2	44667.4926	con
89.76399115	2	44881.9956	cor
90.58498851	2	45292.4943	con
90.95598831	2	45477.9942	cor
91.81898906	2	45909.4945	inc
92.1239864	2	46061.9932	cor
93.06898228	2	46534.4911	inc
93.41998621	2	46709.9931	cor
94.01898718	2	47009.4936	con
94.72398235	2	47361.9912	cor
95.21899073	2	47609.4954	con
95.76398878	2	47881.9944	cor
96.38498722	2	48192.4936	con
96.73998429	2	48369.9921	cor
97.33499213	2	48667.4961	inc
97.6919908	2	48845.9954	cor
98.51898289	2	49259.4914	inc
98.97198788	2	49485.9939	cor
99.70198794	2	49850.994	inc
100.0599824	2	50029.9912	cor
100.9519912	2	50475.9956	inc
101.3319831	2	50665.9916	cor
101.9019861	2	50950.993	inc
102.291986	2	51145.993	cor
103.0179828	2	51508.9914	inc
103.3639878	2	51681.9939	err
104.1679867	2	52083.9933	inc
104.579984	2	52289.992	cor
105.217991	2	52608.9955	inc
105.5799886	2	52789.9943	cor
106.1019834	2	53050.9917	con
106.483987	2	53241.9935	cor
107.0349898	2	53517.4949	con
107.4279871	2	53713.9935	cor
108.2679845	2	54133.9923	inc
108.8519886	2	54425.9943	cor
109.4019856	2	54700.9928	con
109.7479906	2	54873.9953	cor
110.4679827	2	55233.9913	con
110.8039897	2	55401.9948	cor
111.517987	2	55758.9935	inc
112.0039832	2	56001.9916	cor
112.7179906	2	56358.9953	con
113.2679876	2	56633.9938	cor
113.7849834	2	56892.4917	inc
114.1719859	2	57085.9929	cor
114.9849869	2	57492.4935	inc
115.3079886	2	57653.9943	cor
115.9179833	2	57958.9916	inc
116.2999868	2	58149.9934	cor
116.9509891	2	58475.4946	con
117.3079878	2	58653.9939	cor
117.8679827	2	58933.9914	con
118.2039898	2	59101.9949	cor
118.9679868	2	59483.9934	con
119.2999907	2	59649.9953	cor
120.1679904	2	60083.9952	con
120.5239832	2	60261.9916	cor
121.3009857	2	60650.4928	con
121.7159904	2	60857.9952	cor
122.2349878	2	61117.4939	con
122.6359915	2	61317.9957	cor
123.2509851	2	61625.4926	inc
123.5719852	2	61785.9926	cor
124.4679872	2	62233.9936	con
124.8919841	2	62445.992	cor
125.6849892	2	62842.4946	con
