onset	duration	sample	trial_type
1.156	0.466	578	boundary
6.263439644	2	3131.7198	con
7.413433406	2	3706.7167	inc
8.679439414	2	4339.7197	inc
9.250438127	2	4625.2191	cor
9.67943399	2	4839.717	con
10.37743865	2	5188.7193	cor
10.979437	2	5489.7185	inc
11.50543495	2	5752.7175	cor
11.96243307	2	5981.2165	con
12.41743966	2	6208.7198	cor
13.19543785	2	6597.7189	con
13.53743962	2	6768.7198	cor
14.24543216	2	7122.7161	con
14.69743131	2	7348.7157	cor
15.26243529	2	7631.2176	con
15.60143969	2	7800.7198	cor
16.42843178	2	8214.2159	inc
16.96144036	2	8480.7202	cor
17.67843506	2	8839.2175	con
18.11343572	2	9056.7179	cor
18.91143984	2	9455.7199	inc
19.33743833	2	9668.7192	cor
19.91143442	2	9955.7172	inc
20.35343564	2	10176.7178	cor
21.19443892	2	10597.2195	con
21.52944012	2	10764.7201	cor
22.32743419	2	11163.7171	con
22.67343915	2	11336.7196	cor
23.31143609	2	11655.718	inc
23.76944004	2	11884.72	cor
24.62743177	2	12313.7159	inc
25.12143432	2	12560.7172	cor
25.76043709	2	12880.2185	inc
26.24944067	2	13124.7203	cor
27.02743887	2	13513.7194	inc
27.28843122	2	13644.2156	cor
28.26043359	2	14130.2168	inc
29.56043659	2	14780.2183	con
29.8174358	2	14908.7179	err
30.6104309	2	15305.2154	inc
31.03243626	2	15516.2181	err
31.92643664	2	15963.2183	con
32.55343987	2	16276.7199	cor
32.94343977	2	16471.7199	inc
33.67343983	2	16836.7199	cor
33.92643585	2	16963.2179	inc
34.62444051	2	17312.2203	cor
34.92644048	2	17463.2202	inc
35.57743273	2	17788.7164	cor
36.19243643	2	18096.2182	con
36.67243785	2	18336.2189	cor
37.29244052	2	18646.2203	inc
37.84043594	2	18920.218	cor
38.55943224	2	19279.7161	inc
39.16043482	2	19580.2174	cor
39.6094366	2	19804.7183	inc
40.26543787	2	20132.7189	cor
40.87543255	2	20437.7163	con
41.22443489	2	20612.2174	cor
41.94243542	2	20971.2177	con
42.38443664	2	21192.2183	cor
43.04243951	2	21521.2198	inc
43.60843926	2	21804.2196	cor
44.14143777	2	22070.7189	con
44.5604357	2	22280.2179	cor
45.29143153	2	22645.7158	inc
45.79243465	2	22896.2173	cor
46.60843304	2	23304.2165	con
47.0244336	2	23512.2168	cor
47.6584374	2	23829.2187	con
48.14443356	2	24072.2168	cor
48.92443335	2	24462.2167	inc
49.22443173	2	24612.2159	err
50.09143567	2	25045.7178	inc
50.59243879	2	25296.2194	cor
51.04144058	2	25520.7203	con
51.74443415	2	25872.2171	cor
52.30743653	2	26153.7183	con
52.76843785	2	26384.2189	cor
53.40744062	2	26703.7203	con
