onset	duration	sample	trial_type
1.336	0.45	668	boundary
6.565747592	2	3282.8738	con
7.067746479	2	3533.8732	cor
7.515752498	2	3757.8762	inc
7.955752123	2	3977.8761	cor
8.432746116	2	4216.3731	con
8.779746849	2	4389.8734	cor
9.43275075	2	4716.3754	con
9.787747819	2	4893.8739	cor
10.59975307	2	5299.8765	neu
10.93975324	2	5469.8766	cor
11.6827486	2	5841.3743	con
12.0597532	2	6029.8766	cor
12.74874564	2	6374.3728	inc
13.19574583	2	6597.8729	cor
13.84874973	2	6924.3749	neu
14.17974773	2	7089.8739	cor
14.93275109	2	7466.3755	con
15.20375143	2	7601.8757	cor
15.83274621	2	7916.3731	neu
16.09975341	2	8049.8767	cor
17.03274976	2	8516.3749	neu
17.48375315	2	8741.8766	cor
18.23275331	2	9116.3767	inc
18.86775288	2	9433.8764	cor
19.23274789	2	9616.3739	neu
19.53974682	2	9769.8734	cor
20.41575294	2	10207.8765	inc
20.64375411	2	10321.8771	cor
21.38274628	2	10691.3731	neu
21.77175041	2	10885.8752	err
22.28275146	2	11141.3757	inc
22.68374506	2	11341.8725	cor
23.43274522	2	11716.3726	inc
24.09175392	2	12045.877	cor
24.48274958	2	12241.3748	con
24.90775231	2	12453.8762	err
25.53275395	2	12766.377	con
26.1077458	2	13053.8729	cor
26.4657503	2	13232.8751	inc
26.85975339	2	13429.8767	err
27.41574514	2	13707.8726	inc
28.02775148	2	14013.8757	err
28.63274719	2	14316.3736	con
29.01175338	2	14505.8767	cor
29.6487445	2	14824.3722	neu
29.89175263	2	14945.8763	cor
30.64874913	2	15324.3746	con
31.07575345	2	15537.8767	cor
31.58275131	2	15791.3757	inc
32.0277499	2	16013.8749	cor
32.59874861	2	16299.3743	neu
33.1157444	2	16557.8722	cor
33.49875379	2	16749.3769	inc
34.08375363	2	17041.8768	cor
34.61574632	2	17307.8732	con
35.02775374	2	17513.8769	cor
35.81574987	2	17907.8749	con
36.15475427	2	18077.3771	cor
36.78275328	2	18391.3766	inc
37.25175093	2	18625.8755	cor
37.88274731	2	18941.3737	neu
38.19474522	2	19097.3726	cor
39.11575209	2	19557.876	con
39.4027451	2	19701.3726	cor
40.26574585	2	20132.8729	neu
40.51474873	2	20257.3744	cor
41.14875253	2	20574.3763	inc
41.59474689	2	20797.3734	cor
42.06574615	2	21032.8731	inc
42.4347544	2	21217.3772	cor
43.21574997	2	21607.875	inc
44.11574509	2	22057.8725	neu
44.53874621	2	22269.3731	cor
45.04875149	2	22524.3757	con
45.3077523	2	22653.8761	err
46.24874498	2	23124.3725	neu
46.69074621	2	23345.3731	cor
47.49874826	2	23749.3741	neu
47.94675428	2	23973.3771	cor
48.68175331	2	24340.8767	con
49.35475308	2	24677.3765	cor
49.74874612	2	24874.3731	con
50.38675312	2	25193.3766	cor
50.73175225	2	25365.8761	neu
51.08274612	2	25541.3731	cor
51.66574437	2	25832.8722	inc
52.11474616	2	26057.3731	cor
52.6487505	2	26324.3753	con
52.93074455	2	26465.3723	cor
53.71575336	2	26857.8767	neu
54.02674544	2	27013.3727	cor
54.63175121	2	27315.8756	inc
55.04275281	2	27521.3764	cor
55.58174606	2	27790.873	neu
55.97075019	2	27985.3751	cor
56.83174934	2	28415.8747	con
57.14674461	2	28573.3723	cor
58.03175289	2	29015.8764	inc
58.54674708	2	29273.3735	cor
58.89874678	2	29449.3734	neu
59.24275014	2	29621.3751	cor
60.13175156	2	30065.8758	con
60.48274543	2	30241.3727	cor
61.21575292	2	30607.8765	neu
61.92274969	2	30961.3748	cor
62.34874818	2	31174.3741	inc
62.77874987	2	31389.3749	cor
63.21575213	2	31607.8761	con
63.54675013	2	31773.3751	cor
64.36574589	2	32182.8729	inc
64.73874729	2	32369.3736	cor
65.56574944	2	32782.8747	neu
65.97074624	2	32985.3731	cor
66.54874552	2	33274.3728	inc
66.85875188	2	33429.3759	cor
67.49875042	2	33749.3752	con
67.85075012	2	33925.3751	cor
68.58174596	2	34290.873	neu
68.93874462	2	34469.3723	cor
87.66474444	2	43832.3722	con
88.21074832	2	44105.3742	cor
88.81474826	2	44407.3741	inc
89.15474843	2	44577.3742	cor
89.96475208	2	44982.376	inc
90.29075112	2	45145.3756	cor
90.8647472	2	45432.3736	neu
91.1467513	2	45573.3757	cor
91.86475183	2	45932.3759	con
92.2027504	2	46101.3752	cor
93.09875238	2	46549.3762	inc
93.36275216	2	46681.3761	cor
94.04874723	2	47024.3736	con
94.30675227	2	47153.3761	cor
95.03175336	2	47515.8767	inc
95.29875051	2	47649.3753	cor
95.94874698	2	47974.3735	neu
96.33874688	2	48169.3734	cor
96.83175366	2	48415.8768	inc
97.15474527	2	48577.3726	cor
97.91474919	2	48957.3746	inc
98.16274624	2	49081.3731	cor
98.96475356	2	49482.3768	neu
99.36274979	2	49681.3749	cor
100.0487449	2	50024.3724	inc
100.4347516	2	50217.3758	cor
101.148749	2	50574.3745	neu
101.3947444	2	50697.3722	cor
102.0647468	2	51032.3734	inc
102.3307482	2	51165.3741	cor
103.2817488	2	51640.8744	con
103.5867462	2	51793.3731	cor
104.181754	2	52090.877	con
104.4987509	2	52249.3754	cor
105.1647501	2	52582.3751	neu
105.5707527	2	52785.3764	cor
106.3147539	2	53157.377	con
106.7467472	2	53373.3736	cor
107.3977495	2	53698.8747	con
107.6267464	2	53813.3732	cor
108.2647534	2	54132.3767	neu
108.514752	2	54257.376	cor
109.264748	2	54632.374	neu
109.5787475	2	54789.3737	err
110.1647532	2	55082.3766	con
110.5867485	2	55293.3742	cor
111.1647477	2	55582.3739	inc
111.4107532	2	55705.3766	cor
112.1977536	2	56098.8768	neu
112.6427522	2	56321.3761	cor
113.2147467	2	56607.3733	inc
113.5467505	2	56773.3753	cor
114.3647505	2	57182.3752	con
115.4147448	2	57707.3724	con
115.7627514	2	57881.3757	cor
116.5647486	2	58282.3743	inc
116.8827513	2	58441.3757	err
117.4477452	2	58723.8726	neu
117.7867496	2	58893.3748	cor
118.5477493	2	59273.8747	con
118.7707515	2	59385.3758	cor
119.6647519	2	59832.376	inc
119.8827451	2	59941.3726	cor
120.881754	2	60440.877	inc
121.1787449	2	60589.3725	cor
122.1477499	2	61073.875	neu
122.8427472	2	61421.3736	cor
123.0977448	2	61548.8724	con
123.6107474	2	61805.3737	cor
124.0317469	2	62015.8735	con
124.2587523	2	62129.3762	cor
125.1477538	2	62573.8769	neu
125.3867486	2	62693.3743	cor
126.2147466	2	63107.3733	neu
126.6027449	2	63301.3724	cor
127.4147501	2	63707.3751	con
127.6667504	2	63833.3752	cor
128.481753	2	64240.8765	neu
129.401754	2	64700.877	cor
129.581747	2	64790.8735	con
130.0427483	2	65021.3742	cor
130.8317503	2	65415.8751	neu
131.9647456	2	65982.3728	con
132.225748	2	66112.874	err
132.9647502	2	66482.3751	neu
133.3297452	2	66664.8726	cor
134.114754	2	67057.377	inc
135.3477487	2	67673.8744	con
135.8017495	2	67900.8747	cor
136.5647508	2	68282.3754	con
136.9697476	2	68484.8738	cor
137.7977455	2	68898.8727	inc
138.1857539	2	69092.8769	cor
138.7817474	2	69390.8737	inc
139.1617494	2	69580.8747	cor
139.9807451	2	69990.3726	inc
140.2337512	2	70116.8756	cor
141.1647459	2	70582.373	con
141.8977534	2	70948.8767	cor
142.1977518	2	71098.8759	con
142.7057454	2	71352.8727	cor
143.3307471	2	71665.3735	inc
143.7297491	2	71864.8746	err
144.280752	2	72140.376	neu
144.5137521	2	72256.8761	cor
145.2307468	2	72615.3734	neu
145.7057493	2	72852.8746	cor
146.3647479	2	73182.374	inc
146.7457456	2	73372.8728	cor
147.5807542	2	73790.3771	neu
147.8657456	2	73932.8728	cor
