onset	duration	sample	value	trial_type
1.172	0.464	586	boundary	boundary
6.273847269	2	3136.9236	con	con
6.856845515	2	3428.4228	cor	cor
7.39084986	2	3695.4249	inc	inc
8.0648454	2	4032.4227	cor	cor
8.440844165	2	4220.4221	inc	inc
8.94484465	2	4472.4223	cor	cor
9.473850029	2	4736.925	inc	inc
10.072851	2	5036.4255	err	err
10.62384379	2	5311.9219	inc	inc
11.25685182	2	5628.4259	cor	cor
11.65684965	2	5828.4248	con	con
12.09684928	2	6048.4246	cor	cor
12.80684342	2	6403.4217	inc	inc
13.34485096	2	6672.4255	cor	cor
13.95684724	2	6978.4236	con	con
14.4238433	2	7211.9216	cor	cor
15.02284427	2	7511.4221	inc	inc
15.48084822	2	7740.4241	cor	cor
16.08984713	2	8044.9236	inc	inc
16.51184243	2	8255.9212	cor	cor
17.2228424	2	8611.4212	con	con
17.59984699	2	8799.9235	cor	cor
18.43984445	2	9219.9222	inc	inc
18.91184953	2	9455.9248	cor	cor
19.72284895	2	9861.4245	con	con
20.09585035	2	10047.9252	cor	cor
20.77284326	2	10386.4216	con	con
21.16784212	2	10583.9211	cor	cor
22.05584777	2	11027.9239	con	con
22.4238502	2	11211.9251	cor	cor
23.28884249	2	11644.4212	inc	inc
23.71985001	2	11859.925	cor	cor
24.47184754	2	12235.9238	con	con
24.9198435	2	12459.9217	cor	cor
25.78884904	2	12894.4245	con	con
26.09584798	2	13047.924	cor	cor
26.77184512	2	13385.9226	inc	inc
27.2798488	2	13639.9244	cor	cor
27.98884717	2	13994.4236	inc	inc
28.42384783	2	14211.9239	cor	cor
29.17184216	2	14585.9211	con	con
29.63984405	2	14819.922	cor	cor
30.28784898	2	15143.9245	inc	inc
30.67184408	2	15335.922	cor	cor
31.5208437	2	15760.4219	inc	inc
31.94384483	2	15971.9224	cor	cor
32.67084752	2	16335.4238	inc	inc
33.01584666	2	16507.9233	cor	cor
33.75484888	2	16877.4244	con	con
34.01585129	2	17007.9256	cor	cor
35.00384633	2	17501.9232	inc	inc
35.27984564	2	17639.9228	cor	cor
36.18784715	2	18093.9236	inc	inc
36.62384358	2	18311.9218	cor	cor
37.48785016	2	18743.9251	con	con
37.8478462	2	18923.9231	cor	cor
38.60384692	2	19301.9235	inc	inc
39.15984874	2	19579.9244	cor	cor
39.65385129	2	19826.9256	inc	inc
40.11985158	2	20059.9258	cor	cor
40.66984859	2	20334.9243	con	con
41.06385169	2	20531.9258	cor	cor
41.73685146	2	20868.4257	con	con
42.10384806	2	21051.924	cor	cor
42.6698478	2	21334.9239	inc	inc
43.11984536	2	21559.9227	cor	cor
43.88684985	2	21943.4249	inc	inc
44.34384798	2	22171.924	cor	cor
44.88684443	2	22443.4222	inc	inc
45.33584622	2	22667.9231	cor	cor
46.03684825	2	23018.4241	con	con
46.44784984	2	23223.9249	cor	cor
47.01984433	2	23509.9222	inc	inc
47.49584255	2	23747.9213	cor	cor
48.01984896	2	24009.9245	inc	inc
48.47184812	2	24235.9241	cor	cor
49.11884722	2	24559.4236	con	con
49.53584355	2	24767.9218	cor	cor
50.16885159	2	25084.4258	con	con
50.55984725	2	25279.9236	cor	cor
51.21884589	2	25609.4229	con	con
51.56784822	2	25783.9241	cor	cor
52.21885053	2	26109.4253	con	con
52.61585099	2	26307.9255	cor	cor
53.36884429	2	26684.4221	con	con
53.71984822	2	26859.9241	cor	cor
54.40185015	2	27200.9251	inc	inc
54.85585091	2	27427.9255	cor	cor
55.50184418	2	27750.9221	con	con
55.84784915	2	27923.9246	cor	cor
56.55184855	2	28275.9243	inc	inc
56.96784911	2	28483.9246	cor	cor
57.50184339	2	28750.9217	inc	inc
57.91084339	2	28955.4217	cor	cor
58.68484844	2	29342.4242	con	con
59.05484241	2	29527.4212	cor	cor
59.90185049	2	29950.9252	con	con
60.33484955	2	30167.4248	cor	cor
60.83484684	2	30417.4234	con	con
61.1998519	2	30599.926	cor	cor
61.90084388	2	30950.4219	inc	inc
62.31884603	2	31159.423	cor	cor
62.95084824	2	31475.4241	inc	inc
63.45484872	2	31727.4244	cor	cor
64.03384377	2	32016.9219	inc	inc
64.43885063	2	32219.4253	cor	cor
65.05084691	2	32525.4235	con	con
65.49484973	2	32747.4249	cor	cor
66.05085154	2	33025.4258	con	con
66.42284711	2	33211.4236	cor	cor
67.35084449	2	33675.4222	con	con
67.71184635	2	33855.9232	cor	cor
68.26684234	2	34133.4212	con	con
68.75084695	2	34375.4235	cor	cor
69.54984684	2	34774.9234	con	con
69.91084871	2	34955.4244	cor	cor
70.83384712	2	35416.9236	inc	inc
71.34284657	2	35671.4233	cor	cor
72.11685163	2	36058.4258	con	con
72.47084287	2	36235.4214	cor	cor
89.26484753	2	44632.4238	con	con
89.76684642	2	44883.4232	cor	cor
90.36485163	2	45182.4258	con	con
90.77484739	2	45387.4237	cor	cor
91.48084839	2	45740.4242	inc	inc
91.94284548	2	45971.4227	cor	cor
92.46384447	2	46231.9222	con	con
