onset	duration	sample	value	trial_type
1.296	0.464	324	boundary	boundary
6.495648956	4	1623.9122	go	go
7.200644126	4	1800.161	cor	cor
7.611645719	4	1902.9114	go	go
7.984647115	4	1996.1618	cor	cor
8.878647497	4	2219.6619	go	go
9.120649805	4	2280.1625	cor	cor
9.961653089	4	2490.4133	go	go
10.2486461	4	2562.1615	cor	cor
10.99564466	4	2748.9112	go	go
11.23264801	4	2808.162	cor	cor
12.22864944	4	3057.1624	ng	ng
13.39565176	4	3348.9129	ng	ng
14.41164907	4	3602.9123	go	go
14.99264572	4	3748.1614	cor	cor
15.57865139	4	3894.6628	go	go
15.85665229	4	3964.1631	cor	cor
16.57864596	4	4144.6615	ng	ng
17.62865033	4	4407.1626	go	go
17.91264597	4	4478.1615	cor	cor
18.51164695	4	4627.9117	go	go
18.85664608	4	4714.1615	cor	cor
19.57864981	4	4894.6625	go	go
19.89665251	4	4974.1631	cor	cor
20.72864357	4	5182.1609	ng	ng
21.04864787	4	5262.162	err	err
21.79465066	4	5448.6627	go	go
22.21664596	4	5554.1615	cor	cor
22.86165353	4	5715.4134	ng	ng
23.92864633	4	5982.1616	go	go
24.2156494	4	6053.9124	cor	cor
25.06165165	4	6265.4129	go	go
25.44864412	4	6362.161	cor	cor
25.994648	4	6498.662	go	go
26.28064524	4	6570.1613	cor	cor
26.92865018	4	6732.1625	go	go
27.22364958	4	6805.9124	cor	cor
27.86164652	4	6965.4116	go	go
28.12064733	4	7030.1618	cor	cor
28.84465266	4	7211.1632	go	go
29.15264737	4	7288.1618	cor	cor
29.96164519	4	7490.4113	go	go
30.32764602	4	7581.9115	cor	cor
31.21164847	4	7802.9121	go	go
31.53564591	4	7883.9115	cor	cor
32.42865052	4	8107.1626	go	go
32.75964852	4	8189.9121	cor	cor
33.44464782	4	8361.162	go	go
33.77665166	4	8444.1629	cor	cor
34.49465219	4	8623.663	go	go
34.86365039	4	8715.9126	cor	cor
35.51164526	4	8877.9113	go	go
35.81665266	4	8954.1632	cor	cor
36.41165044	4	9102.9126	go	go
36.75964694	4	9189.9117	cor	cor
37.49464597	4	9373.6615	go	go
37.76764791	4	9441.912	cor	cor
38.74464925	4	9686.1623	ng	ng
39.6946441	4	9923.661	go	go
39.9996515	4	9999.9129	cor	cor
40.76164696	4	10190.4117	go	go
41.0556506	4	10263.9126	cor	cor
41.72865037	4	10432.1626	go	go
42.7946474	4	10698.6619	ng	ng
43.05564981	4	10763.9125	err	err
43.94465122	4	10986.1628	ng	ng
44.91164457	4	11227.9111	go	go
45.46365324	4	11365.9133	cor	cor
46.16164785	4	11540.412	go	go
46.46364782	4	11615.912	cor	cor
47.11165275	4	11777.9132	go	go
47.42365066	4	11855.9127	cor	cor
48.36164597	4	12090.4115	go	go
48.71164407	4	12177.911	cor	cor
49.29465238	4	12323.6631	go	go
49.56764426	4	12391.9111	cor	cor
50.42764764	4	12606.9119	go	go
50.67165155	4	12667.9129	cor	cor
51.59464996	4	12898.6625	go	go
51.81565057	4	12953.9126	cor	cor
52.69464399	4	13173.661	go	go
52.94364687	4	13235.9117	cor	cor
53.6276504	4	13406.9126	go	go
53.90364971	4	13475.9124	cor	cor
54.77764416	4	13694.411	go	go
55.17565045	4	13793.9126	cor	cor
55.76164607	4	13940.4115	go	go
56.10364783	4	14025.912	cor	cor
56.66165124	4	14165.4128	ng	ng
57.64464732	4	14411.1618	go	go
57.86465216	4	14466.163	cor	cor
58.52764394	4	14631.911	ng	ng
59.56164557	4	14890.4114	go	go
59.84765287	4	14961.9132	cor	cor
60.79465035	4	15198.6626	go	go
61.21564988	4	15303.9125	cor	cor
61.92764561	4	15481.9114	go	go
62.23164718	4	15557.9118	cor	cor
63.02764971	4	15756.9124	ng	ng
64.12764374	4	16031.9109	go	go
64.40764624	4	16101.9116	cor	cor
65.2116451	4	16302.9113	go	go
65.54364893	4	16385.9122	cor	cor
66.11165028	4	16527.9126	go	go
66.46364998	4	16615.9125	cor	cor
67.17764731	4	16794.4118	ng	ng
68.22765168	4	17056.9129	go	go
68.64764537	4	17161.9113	cor	cor
69.4776449	4	17369.4112	go	go
69.88765072	4	17471.9127	cor	cor
85.64464632	4	21411.1616	go	go
86.62364926	4	21655.9123	cor	cor
86.74465041	4	21686.1626	ng	ng
87.74464499	4	21936.1612	go	go
88.26365243	4	22065.9131	cor	cor
88.79464935	4	22198.6623	go	go
89.28764608	4	22321.9115	cor	cor
89.7106472	4	22427.6618	go	go
90.19965078	4	22549.9127	cor	cor
90.89464802	4	22723.662	go	go
91.26364622	4	22815.9116	cor	cor
92.16064397	4	23040.161	go	go
92.50365156	4	23125.9129	cor	cor
93.41064725	4	23352.6618	ng	ng
94.6106508	4	23652.6627	ng	ng
95.51064592	4	23877.6615	go	go
95.98364677	4	23995.9117	cor	cor
